Line id,Time,Level,Content,Event Id,Event Templte
880,Sun Mar 02 09:13:15 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
881,Sun Mar 02 09:13:20 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
882,Sun Mar 02 09:13:25 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
883,Sun Mar 02 09:13:30 2025,error,[client 203.0.113.61] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
884,Sun Mar 02 09:13:35 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
885,Sun Mar 02 09:13:40 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
886,Sun Mar 02 09:13:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
887,Sun Mar 02 09:13:50 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
888,Sun Mar 02 09:13:55 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
889,Sun Mar 02 09:14:00 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
890,Sun Mar 02 09:14:05 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
891,Sun Mar 02 09:14:10 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
892,Sun Mar 02 09:14:15 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
893,Sun Mar 02 09:14:20 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
894,Sun Mar 02 09:14:25 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
895,Sun Mar 02 09:14:30 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
896,Sun Mar 02 09:14:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
897,Sun Mar 02 09:14:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
898,Sun Mar 02 09:14:45 2025,notice,jk2_init() Found child 1188 in scoreboard slot 10,E1,dhsfvsdfychzsd
899,Sun Mar 02 09:14:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
900,Sun Mar 02 09:14:55 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
901,Sun Mar 02 09:15:00 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
902,Sun Mar 02 09:15:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
903,Sun Mar 02 09:15:10 2025,error,[client 10.0.0.70] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
904,Sun Mar 02 09:15:15 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
905,Sun Mar 02 09:15:20 2025,error,[client 10.0.0.85] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
906,Sun Mar 02 09:15:25 2025,notice,jk2_init() Found child 1189 in scoreboard slot 8,E1,dhsfvsdfychzsd
907,Sun Mar 02 09:15:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
908,Sun Mar 02 09:15:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
909,Sun Mar 02 09:15:40 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
910,Sun Mar 02 09:15:45 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
911,Sun Mar 02 09:15:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
912,Sun Mar 02 09:15:55 2025,error,[client 172.16.0.30] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
913,Sun Mar 02 09:16:00 2025,error,[client 192.168.1.113] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
914,Sun Mar 02 09:16:05 2025,notice,jk2_init() Found child 1190 in scoreboard slot 6,E1,dhsfvsdfychzsd
915,Sun Mar 02 09:16:10 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
916,Sun Mar 02 09:16:15 2025,error,[client 10.0.0.135] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
917,Sun Mar 02 09:16:20 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
918,Sun Mar 02 09:16:25 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
919,Sun Mar 02 09:16:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
920,Sun Mar 02 09:16:35 2025,notice,jk2_init() Found child 1191 in scoreboard slot 8,E1,dhsfvsdfychzsd
921,Sun Mar 02 09:16:40 2025,error,[client 172.16.0.191] Directory index forbidden by rule: /var/www/html/admin/,E4,dhsfvsdfychzsd
922,Sun Mar 02 09:16:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
923,Sun Mar 02 09:16:50 2025,error,[client 192.168.1.35] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
924,Sun Mar 02 09:16:55 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
925,Sun Mar 02 09:17:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
926,Sun Mar 02 09:17:05 2025,notice,jk2_init() Found child 1192 in scoreboard slot 8,E1,dhsfvsdfychzsd
927,Sun Mar 02 09:17:10 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
928,Sun Mar 02 09:17:15 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
929,Sun Mar 02 09:17:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
930,Sun Mar 02 09:17:25 2025,notice,jk2_init() Found child 1193 in scoreboard slot 7,E1,dhsfvsdfychzsd
931,Sun Mar 02 09:17:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
932,Sun Mar 02 09:17:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
933,Sun Mar 02 09:17:40 2025,notice,jk2_init() Found child 1194 in scoreboard slot 7,E1,dhsfvsdfychzsd
934,Sun Mar 02 09:17:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
935,Sun Mar 02 09:17:50 2025,error,[client 198.51.100.40] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
936,Sun Mar 02 09:17:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
937,Sun Mar 02 09:18:00 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
938,Sun Mar 02 09:18:05 2025,notice,jk2_init() Found child 1195 in scoreboard slot 9,E1,dhsfvsdfychzsd
939,Sun Mar 02 09:18:10 2025,error,[client 10.0.0.235] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
940,Sun Mar 02 09:18:15 2025,notice,jk2_init() Found child 1196 in scoreboard slot 6,E1,dhsfvsdfychzsd
941,Sun Mar 02 09:18:20 2025,error,[client 198.51.100.101] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
942,Sun Mar 02 09:18:25 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
943,Sun Mar 02 09:18:30 2025,notice,jk2_init() Found child 1197 in scoreboard slot 9,E1,dhsfvsdfychzsd
944,Sun Mar 02 09:18:35 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
945,Sun Mar 02 09:18:40 2025,notice,jk2_init() Found child 1198 in scoreboard slot 9,E1,dhsfvsdfychzsd
946,Sun Mar 02 09:18:45 2025,error,[client 198.51.100.163] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
947,Sun Mar 02 09:18:50 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
948,Sun Mar 02 09:18:55 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
949,Sun Mar 02 09:19:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
950,Sun Mar 02 09:19:05 2025,notice,jk2_init() Found child 1199 in scoreboard slot 8,E1,dhsfvsdfychzsd
951,Sun Mar 02 09:19:10 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
952,Sun Mar 02 09:19:15 2025,notice,jk2_init() Found child 1200 in scoreboard slot 8,E1,dhsfvsdfychzsd
953,Sun Mar 02 09:19:20 2025,notice,jk2_init() Found child 1201 in scoreboard slot 9,E1,dhsfvsdfychzsd
954,Sun Mar 02 09:19:25 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
955,Sun Mar 02 09:19:30 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
956,Sun Mar 02 09:19:35 2025,error,[client 172.16.0.132] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
957,Sun Mar 02 09:19:40 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
958,Sun Mar 02 09:19:45 2025,error,[client 198.51.100.212] Directory index forbidden by rule: /var/www/html/admin/,E4,dhsfvsdfychzsd
959,Sun Mar 02 09:19:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
960,Sun Mar 02 09:19:55 2025,error,[client 10.0.0.184] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
961,Sun Mar 02 09:20:00 2025,notice,jk2_init() Found child 1202 in scoreboard slot 10,E1,dhsfvsdfychzsd
962,Sun Mar 02 09:20:05 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
963,Sun Mar 02 09:20:10 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
964,Sun Mar 02 09:20:15 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
965,Sun Mar 02 09:20:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
966,Sun Mar 02 09:20:25 2025,error,[client 192.168.1.210] Unauthorized access attempt detected: /var/www/html/,E4,dhsfvsdfychzsd
967,Sun Mar 02 09:20:30 2025,error,[client 192.168.1.201] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
968,Sun Mar 02 09:20:35 2025,error,[client 192.168.1.239] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
969,Sun Mar 02 09:20:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
970,Sun Mar 02 09:20:45 2025,error,[client 192.168.1.100] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
971,Sun Mar 02 09:20:50 2025,error,[client 198.51.100.54] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
972,Sun Mar 02 09:20:55 2025,notice,jk2_init() Found child 1203 in scoreboard slot 7,E1,dhsfvsdfychzsd
973,Sun Mar 02 09:21:00 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
974,Sun Mar 02 09:21:05 2025,notice,jk2_init() Found child 1204 in scoreboard slot 10,E1,dhsfvsdfychzsd
975,Sun Mar 02 09:21:10 2025,notice,jk2_init() Found child 1205 in scoreboard slot 7,E1,dhsfvsdfychzsd
976,Sun Mar 02 09:21:15 2025,error,[client 172.16.0.41] Directory index forbidden by rule: /var/www/html/admin/,E4,dhsfvsdfychzsd
977,Sun Mar 02 09:21:20 2025,error,[client 172.16.0.4] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
978,Sun Mar 02 09:21:25 2025,error,[client 192.168.1.229] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
979,Sun Mar 02 09:21:30 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
980,Sun Mar 02 09:21:35 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
981,Sun Mar 02 09:21:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
982,Sun Mar 02 09:21:45 2025,error,[client 10.0.0.82] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
983,Sun Mar 02 09:21:50 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
984,Sun Mar 02 09:21:55 2025,notice,jk2_init() Found child 1206 in scoreboard slot 6,E1,dhsfvsdfychzsd
985,Sun Mar 02 09:22:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
986,Sun Mar 02 09:22:05 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
987,Sun Mar 02 09:22:10 2025,notice,jk2_init() Found child 1207 in scoreboard slot 8,E1,dhsfvsdfychzsd
988,Sun Mar 02 09:22:15 2025,error,[client 198.51.100.153] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
989,Sun Mar 02 09:22:20 2025,error,[client 172.16.0.219] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
990,Sun Mar 02 09:22:25 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
991,Sun Mar 02 09:22:30 2025,notice,jk2_init() Found child 1208 in scoreboard slot 10,E1,dhsfvsdfychzsd
992,Sun Mar 02 09:22:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
993,Sun Mar 02 09:22:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
994,Sun Mar 02 09:22:45 2025,error,[client 192.168.1.68] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
995,Sun Mar 02 09:22:50 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
996,Sun Mar 02 09:22:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
997,Sun Mar 02 09:23:00 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
998,Sun Mar 02 09:23:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
999,Sun Mar 02 09:23:10 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
1000,Sun Mar 02 09:23:15 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
