Event ID,IP Address,Timestamp,Method,URL,Status Code,Size,User Agent,Threat Type
881,161.183.112.26,11/Mar/2025:18:14:03,GET,/../../../../etc/passwd,403,1355,Wget/1.21,Directory Traversal
882,39.66.127.58,12/Mar/2025:02:55:41,GET,/search.php?q=<script>alert('XSS')</script>,200,1077,curl/7.68.0,XSS Attack
883,199.23.174.85,12/Mar/2025:02:27:28,POST,/upload.php,200,659,Wget/1.21,Web Shell Upload
884,8.24.28.78,11/Mar/2025:21:32:30,POST,/upload.php,200,1408,curl/7.68.0,Web Shell Upload
885,84.76.125.182,12/Mar/2025:06:41:44,GET,/vulnerable.php?cmd=whoami,200,383,Mozilla/5.0,Remote Code Execution
886,158.183.8.212,12/Mar/2025:11:45:29,POST,/upload.php,200,830,Python-urllib/3.8,Web Shell Upload
887,181.121.228.226,12/Mar/2025:03:37:58,POST,/login.php,401,1036,curl/7.68.0,Brute Force Attempt
888,75.170.16.25,11/Mar/2025:17:27:44,GET,/index.php?id=1' OR '1'='1' --,200,1064,Mozilla/5.0,SQL Injection
889,212.57.59.147,11/Mar/2025:20:24:33,GET,/vulnerable.php?cmd=whoami,200,1229,Python-urllib/3.8,Remote Code Execution
890,116.74.244.36,12/Mar/2025:03:14:33,POST,/login.php,401,1284,curl/7.68.0,Brute Force Attempt
891,163.209.207.7,12/Mar/2025:00:23:30,GET,/vulnerable.php?cmd=whoami,200,655,Python-urllib/3.8,Remote Code Execution
892,202.31.174.74,11/Mar/2025:22:29:15,GET,/vulnerable.php?cmd=whoami,200,376,Python-urllib/3.8,Remote Code Execution
893,22.131.105.6,12/Mar/2025:00:05:59,GET,/index.php?id=1' OR '1'='1' --,200,1228,Python-urllib/3.8,SQL Injection
894,149.170.165.162,12/Mar/2025:06:19:39,GET,/search.php?q=<script>alert('XSS')</script>,200,1005,Wget/1.21,XSS Attack
895,219.11.3.222,12/Mar/2025:10:31:52,GET,/search.php?q=<script>alert('XSS')</script>,200,1281,Mozilla/5.0,XSS Attack
896,137.146.173.17,12/Mar/2025:11:46:23,GET,/vulnerable.php?cmd=whoami,200,789,Mozilla/5.0,Remote Code Execution
897,122.209.157.93,12/Mar/2025:08:19:55,GET,/index.php?id=1' OR '1'='1' --,200,562,curl/7.68.0,SQL Injection
898,80.15.222.194,11/Mar/2025:22:17:18,GET,/search.php?q=<script>alert('XSS')</script>,200,442,Python-urllib/3.8,XSS Attack
899,46.96.155.219,11/Mar/2025:23:01:14,GET,/search.php?q=<script>alert('XSS')</script>,200,763,Python-urllib/3.8,XSS Attack
900,233.145.58.146,11/Mar/2025:18:33:09,GET,/../../../../etc/passwd,403,964,Mozilla/5.0,Directory Traversal
901,13.81.249.107,12/Mar/2025:03:42:42,GET,/search.php?q=<script>alert('XSS')</script>,200,476,curl/7.68.0,XSS Attack
902,85.16.34.133,11/Mar/2025:18:38:26,POST,/login.php,401,1272,curl/7.68.0,Brute Force Attempt
903,215.134.31.226,11/Mar/2025:21:31:54,GET,/../../../../etc/passwd,403,767,curl/7.68.0,Directory Traversal
904,142.230.144.196,11/Mar/2025:21:24:55,POST,/login.php,401,256,Mozilla/5.0,Brute Force Attempt
905,18.212.251.239,12/Mar/2025:00:36:42,GET,/../../../../etc/passwd,403,708,Mozilla/5.0,Directory Traversal
906,57.3.101.4,12/Mar/2025:02:33:20,GET,/index.php?id=1' OR '1'='1' --,200,818,curl/7.68.0,SQL Injection
907,142.125.130.23,12/Mar/2025:08:06:37,POST,/upload.php,200,1404,Wget/1.21,Web Shell Upload
908,211.219.4.199,12/Mar/2025:00:39:39,GET,/index.php?id=1' OR '1'='1' --,200,500,curl/7.68.0,SQL Injection
909,247.13.83.219,11/Mar/2025:15:14:13,POST,/login.php,401,449,curl/7.68.0,Brute Force Attempt
910,105.148.122.89,12/Mar/2025:10:49:28,POST,/upload.php,200,390,Python-urllib/3.8,Web Shell Upload
911,103.192.195.146,12/Mar/2025:09:45:09,GET,/index.php?id=1' OR '1'='1' --,200,1152,Mozilla/5.0,SQL Injection
912,131.94.190.135,12/Mar/2025:10:42:00,GET,/vulnerable.php?cmd=whoami,200,1014,curl/7.68.0,Remote Code Execution
913,103.129.45.35,12/Mar/2025:00:29:04,POST,/upload.php,200,473,Mozilla/5.0,Web Shell Upload
914,83.187.133.76,12/Mar/2025:04:51:00,GET,/index.php?id=1' OR '1'='1' --,200,995,Mozilla/5.0,SQL Injection
915,2.97.248.85,11/Mar/2025:22:50:00,GET,/vulnerable.php?cmd=whoami,200,669,Python-urllib/3.8,Remote Code Execution
916,147.117.165.147,11/Mar/2025:17:33:31,GET,/search.php?q=<script>alert('XSS')</script>,200,432,Mozilla/5.0,XSS Attack
917,59.40.188.206,11/Mar/2025:19:12:11,GET,/../../../../etc/passwd,403,680,Wget/1.21,Directory Traversal
918,221.221.189.143,11/Mar/2025:19:05:44,GET,/search.php?q=<script>alert('XSS')</script>,200,490,curl/7.68.0,XSS Attack
919,66.123.86.30,11/Mar/2025:18:27:47,POST,/login.php,401,1031,Mozilla/5.0,Brute Force Attempt
920,77.56.120.70,12/Mar/2025:03:05:57,GET,/vulnerable.php?cmd=whoami,200,287,curl/7.68.0,Remote Code Execution
921,228.53.233.8,11/Mar/2025:12:10:07,POST,/upload.php,200,398,Wget/1.21,Web Shell Upload
922,41.187.93.76,11/Mar/2025:17:30:04,GET,/search.php?q=<script>alert('XSS')</script>,200,1476,Python-urllib/3.8,XSS Attack
923,180.248.126.130,12/Mar/2025:02:12:52,POST,/upload.php,200,1311,Python-urllib/3.8,Web Shell Upload
924,83.63.18.229,12/Mar/2025:07:00:48,GET,/../../../../etc/passwd,403,856,Python-urllib/3.8,Directory Traversal
925,166.124.70.148,12/Mar/2025:08:24:04,GET,/search.php?q=<script>alert('XSS')</script>,200,596,Wget/1.21,XSS Attack
926,187.87.20.12,12/Mar/2025:06:14:13,GET,/../../../../etc/passwd,403,920,curl/7.68.0,Directory Traversal
927,247.246.37.30,12/Mar/2025:02:18:57,GET,/vulnerable.php?cmd=whoami,200,511,Mozilla/5.0,Remote Code Execution
928,14.58.192.18,12/Mar/2025:04:27:27,POST,/login.php,401,846,Python-urllib/3.8,Brute Force Attempt
929,31.176.122.54,11/Mar/2025:19:34:32,GET,/search.php?q=<script>alert('XSS')</script>,200,1173,Mozilla/5.0,XSS Attack
930,82.138.230.246,12/Mar/2025:09:33:23,POST,/upload.php,200,1016,Wget/1.21,Web Shell Upload
931,111.205.92.105,12/Mar/2025:09:51:16,GET,/vulnerable.php?cmd=whoami,200,384,Python-urllib/3.8,Remote Code Execution
932,129.54.107.67,11/Mar/2025:15:04:25,GET,/../../../../etc/passwd,403,1471,Python-urllib/3.8,Directory Traversal
933,50.35.69.26,11/Mar/2025:22:11:03,POST,/upload.php,200,409,Python-urllib/3.8,Web Shell Upload
934,112.14.114.92,12/Mar/2025:02:11:38,GET,/../../../../etc/passwd,403,1185,Mozilla/5.0,Directory Traversal
935,29.234.128.188,11/Mar/2025:14:29:59,GET,/index.php?id=1' OR '1'='1' --,200,517,Python-urllib/3.8,SQL Injection
936,110.238.217.246,12/Mar/2025:01:37:04,POST,/login.php,401,863,Python-urllib/3.8,Brute Force Attempt
937,186.159.60.124,11/Mar/2025:21:10:24,GET,/search.php?q=<script>alert('XSS')</script>,200,1139,curl/7.68.0,XSS Attack
938,191.246.134.15,11/Mar/2025:23:36:28,GET,/search.php?q=<script>alert('XSS')</script>,200,785,curl/7.68.0,XSS Attack
939,167.42.53.112,12/Mar/2025:02:40:03,POST,/login.php,401,850,Mozilla/5.0,Brute Force Attempt
940,170.201.156.78,11/Mar/2025:18:16:49,POST,/upload.php,200,713,Wget/1.21,Web Shell Upload
941,174.151.87.41,11/Mar/2025:19:13:43,GET,/../../../../etc/passwd,403,878,Python-urllib/3.8,Directory Traversal
942,143.82.197.248,11/Mar/2025:17:39:06,POST,/upload.php,200,1115,Wget/1.21,Web Shell Upload
943,236.41.197.81,12/Mar/2025:11:22:37,POST,/login.php,401,700,Mozilla/5.0,Brute Force Attempt
944,126.190.164.1,12/Mar/2025:10:40:12,POST,/upload.php,200,1241,Wget/1.21,Web Shell Upload
945,197.23.179.140,12/Mar/2025:10:35:28,GET,/search.php?q=<script>alert('XSS')</script>,200,420,Python-urllib/3.8,XSS Attack
946,227.183.9.236,12/Mar/2025:01:12:32,GET,/search.php?q=<script>alert('XSS')</script>,200,1182,curl/7.68.0,XSS Attack
947,214.41.157.8,12/Mar/2025:05:58:59,GET,/search.php?q=<script>alert('XSS')</script>,200,534,Python-urllib/3.8,XSS Attack
948,21.99.190.41,12/Mar/2025:10:05:45,GET,/index.php?id=1' OR '1'='1' --,200,849,curl/7.68.0,SQL Injection
949,161.84.64.234,12/Mar/2025:04:38:08,GET,/search.php?q=<script>alert('XSS')</script>,200,1483,Mozilla/5.0,XSS Attack
950,174.196.87.187,12/Mar/2025:09:32:23,GET,/search.php?q=<script>alert('XSS')</script>,200,567,Wget/1.21,XSS Attack
951,163.14.141.144,11/Mar/2025:13:09:31,POST,/login.php,401,220,Python-urllib/3.8,Brute Force Attempt
952,113.21.137.23,11/Mar/2025:12:03:33,GET,/search.php?q=<script>alert('XSS')</script>,200,1014,Wget/1.21,XSS Attack
953,82.114.251.138,11/Mar/2025:20:26:34,POST,/upload.php,200,255,Wget/1.21,Web Shell Upload
954,228.79.179.104,12/Mar/2025:05:38:13,GET,/search.php?q=<script>alert('XSS')</script>,200,1024,Wget/1.21,XSS Attack
955,10.207.134.38,11/Mar/2025:15:07:06,GET,/search.php?q=<script>alert('XSS')</script>,200,568,curl/7.68.0,XSS Attack
956,28.87.107.56,11/Mar/2025:18:18:56,GET,/index.php?id=1' OR '1'='1' --,200,806,curl/7.68.0,SQL Injection
957,47.194.107.176,12/Mar/2025:09:50:28,POST,/upload.php,200,522,Python-urllib/3.8,Web Shell Upload
958,203.2.12.69,12/Mar/2025:08:23:45,GET,/index.php?id=1' OR '1'='1' --,200,996,Mozilla/5.0,SQL Injection
959,145.125.228.33,11/Mar/2025:16:40:02,GET,/vulnerable.php?cmd=whoami,200,253,Mozilla/5.0,Remote Code Execution
960,40.233.62.62,12/Mar/2025:00:02:14,GET,/../../../../etc/passwd,403,390,Wget/1.21,Directory Traversal
961,245.182.110.229,12/Mar/2025:04:12:14,GET,/search.php?q=<script>alert('XSS')</script>,200,1058,curl/7.68.0,XSS Attack
962,149.160.151.107,11/Mar/2025:23:44:04,POST,/login.php,401,576,Python-urllib/3.8,Brute Force Attempt
963,162.68.66.143,11/Mar/2025:14:08:12,POST,/login.php,401,618,Mozilla/5.0,Brute Force Attempt
964,22.31.30.135,12/Mar/2025:10:12:56,GET,/index.php?id=1' OR '1'='1' --,200,517,Python-urllib/3.8,SQL Injection
965,156.144.214.105,12/Mar/2025:04:24:06,GET,/search.php?q=<script>alert('XSS')</script>,200,439,curl/7.68.0,XSS Attack
966,112.41.232.90,12/Mar/2025:06:41:32,GET,/index.php?id=1' OR '1'='1' --,200,719,Python-urllib/3.8,SQL Injection
967,7.17.92.249,11/Mar/2025:15:51:38,GET,/../../../../etc/passwd,403,1171,Wget/1.21,Directory Traversal
968,250.10.2.214,11/Mar/2025:17:14:40,POST,/login.php,401,819,curl/7.68.0,Brute Force Attempt
969,235.125.57.176,11/Mar/2025:17:49:03,GET,/index.php?id=1' OR '1'='1' --,200,255,Python-urllib/3.8,SQL Injection
970,121.146.208.8,11/Mar/2025:15:28:39,GET,/vulnerable.php?cmd=whoami,200,825,Mozilla/5.0,Remote Code Execution
971,83.233.196.187,12/Mar/2025:11:51:03,POST,/upload.php,200,917,Python-urllib/3.8,Web Shell Upload
972,97.201.5.38,12/Mar/2025:00:47:09,POST,/login.php,401,1343,Wget/1.21,Brute Force Attempt
973,116.55.56.191,11/Mar/2025:12:14:45,GET,/vulnerable.php?cmd=whoami,200,571,Wget/1.21,Remote Code Execution
974,51.155.25.182,12/Mar/2025:11:02:41,GET,/../../../../etc/passwd,403,1419,curl/7.68.0,Directory Traversal
975,208.133.94.236,12/Mar/2025:00:31:36,GET,/index.php?id=1' OR '1'='1' --,200,1411,Python-urllib/3.8,SQL Injection
976,156.248.162.74,11/Mar/2025:17:31:52,GET,/vulnerable.php?cmd=whoami,200,1314,Python-urllib/3.8,Remote Code Execution
977,59.48.40.130,11/Mar/2025:16:37:52,GET,/search.php?q=<script>alert('XSS')</script>,200,997,curl/7.68.0,XSS Attack
978,113.148.231.201,11/Mar/2025:12:47:28,GET,/index.php?id=1' OR '1'='1' --,200,269,curl/7.68.0,SQL Injection
979,240.243.202.24,11/Mar/2025:14:10:55,GET,/index.php?id=1' OR '1'='1' --,200,472,Wget/1.21,SQL Injection
980,149.236.239.253,12/Mar/2025:05:31:48,GET,/search.php?q=<script>alert('XSS')</script>,200,1103,Wget/1.21,XSS Attack
981,108.105.238.242,11/Mar/2025:17:42:38,GET,/vulnerable.php?cmd=whoami,200,1365,Wget/1.21,Remote Code Execution
982,89.66.103.81,12/Mar/2025:02:01:56,POST,/login.php,401,420,Python-urllib/3.8,Brute Force Attempt
983,126.113.123.15,12/Mar/2025:02:35:42,POST,/upload.php,200,899,curl/7.68.0,Web Shell Upload
984,216.229.165.228,11/Mar/2025:23:17:40,POST,/login.php,401,1062,Wget/1.21,Brute Force Attempt
985,120.149.222.244,12/Mar/2025:05:14:09,POST,/login.php,401,871,curl/7.68.0,Brute Force Attempt
986,89.248.216.240,11/Mar/2025:17:47:35,POST,/login.php,401,514,Wget/1.21,Brute Force Attempt
987,253.87.62.166,11/Mar/2025:12:46:09,GET,/index.php?id=1' OR '1'='1' --,200,538,Python-urllib/3.8,SQL Injection
988,124.251.197.53,11/Mar/2025:20:57:45,POST,/login.php,401,900,Mozilla/5.0,Brute Force Attempt
989,246.73.156.226,12/Mar/2025:05:35:02,GET,/vulnerable.php?cmd=whoami,200,735,Mozilla/5.0,Remote Code Execution
990,21.56.82.7,11/Mar/2025:18:01:30,GET,/vulnerable.php?cmd=whoami,200,1150,Mozilla/5.0,Remote Code Execution
991,74.255.49.231,12/Mar/2025:08:54:33,POST,/upload.php,200,348,curl/7.68.0,Web Shell Upload
992,192.65.235.114,11/Mar/2025:19:10:13,GET,/vulnerable.php?cmd=whoami,200,1057,Mozilla/5.0,Remote Code Execution
993,84.60.220.93,11/Mar/2025:12:04:02,GET,/index.php?id=1' OR '1'='1' --,200,975,curl/7.68.0,SQL Injection
994,1.92.158.61,12/Mar/2025:06:21:04,GET,/vulnerable.php?cmd=whoami,200,707,curl/7.68.0,Remote Code Execution
995,185.187.178.200,12/Mar/2025:00:41:19,GET,/vulnerable.php?cmd=whoami,200,1404,curl/7.68.0,Remote Code Execution
996,44.187.23.7,12/Mar/2025:04:54:05,POST,/upload.php,200,1218,curl/7.68.0,Web Shell Upload
997,150.81.241.243,12/Mar/2025:04:21:35,GET,/vulnerable.php?cmd=whoami,200,923,curl/7.68.0,Remote Code Execution
998,212.200.226.61,11/Mar/2025:14:44:27,GET,/../../../../etc/passwd,403,1301,curl/7.68.0,Directory Traversal
999,167.101.235.71,12/Mar/2025:09:28:38,GET,/index.php?id=1' OR '1'='1' --,200,1195,Wget/1.21,SQL Injection
1000,219.91.61.193,11/Mar/2025:21:23:14,GET,/vulnerable.php?cmd=whoami,200,1455,Python-urllib/3.8,Remote Code Execution
